CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
9185,Female,35,16,77.38,1238.08,Month-to-Month,Bank Transfer,0
9186,Male,33,35,77.75,2721.25,One Year,Credit Card,0
9187,Female,40,43,105.22,4524.46,One Year,Bank Transfer,0
9188,Male,60,39,58.97,2299.83,Two Year,Mailed Check,0
9189,Female,54,10,71.64,716.4,Month-to-Month,Mailed Check,1
9190,Male,26,20,21.09,421.8,One Year,Electronic Check,0
9191,Female,20,1,98.96,98.96,Month-to-Month,Mailed Check,1
9192,Female,79,6,45.95,275.7,Two Year,Bank Transfer,0
9193,Female,25,53,101.66,5387.98,Month-to-Month,Mailed Check,1
9194,Male,55,46,46.56,2141.76,Two Year,Credit Card,0
9195,Male,21,66,21.08,1391.28,Month-to-Month,Electronic Check,0
9196,Female,29,38,35.48,1348.24,One Year,Electronic Check,0
9197,Male,61,33,118.57,3912.81,Month-to-Month,Mailed Check,1
9198,Female,48,67,51.98,3482.66,Two Year,Bank Transfer,0
9199,Male,42,35,30.88,1080.8,One Year,Electronic Check,0
9200,Female,70,45,31.88,1434.6,One Year,Bank Transfer,0
9201,Male,33,22,51.03,1122.66,One Year,Bank Transfer,0
9202,Female,59,68,23.76,1615.68,Month-to-Month,Credit Card,1
9203,Female,71,17,71.15,1209.55,Month-to-Month,Electronic Check,0
9204,Female,31,5,41.37,206.85,Two Year,Mailed Check,1
9205,Female,30,57,71.93,4100.01,Month-to-Month,Bank Transfer,0
9206,Male,58,40,34.08,1363.2,Two Year,Electronic Check,0
9207,Female,24,30,62.99,1889.7,One Year,Electronic Check,0
9208,Male,29,42,79.79,3351.18,Month-to-Month,Bank Transfer,0
9209,Male,54,7,26.2,183.4,One Year,Mailed Check,0
9210,Female,67,71,59.87,4250.77,One Year,Electronic Check,0
9211,Male,21,19,50.25,954.75,One Year,Electronic Check,0
9212,Male,19,41,44.04,1805.64,Two Year,Mailed Check,0
9213,Male,52,34,80.45,2735.3,Month-to-Month,Bank Transfer,1
9214,Female,75,22,78.85,1734.7,Two Year,Bank Transfer,0
9215,Male,61,52,83.07,4319.64,Month-to-Month,Bank Transfer,1
9216,Male,20,6,35.89,215.34,Two Year,Bank Transfer,0
9217,Female,21,25,48.57,1214.25,Month-to-Month,Mailed Check,0
9218,Female,55,66,40.97,2704.02,Month-to-Month,Credit Card,0
9219,Male,29,10,74.05,740.5,One Year,Mailed Check,0
9220,Female,36,26,66.11,1718.86,Month-to-Month,Mailed Check,0
9221,Male,27,5,53.03,265.15,Two Year,Bank Transfer,1
9222,Male,79,68,98.6,6704.8,Month-to-Month,Electronic Check,1
9223,Male,18,71,29.4,2087.4,Month-to-Month,Mailed Check,0
9224,Female,34,50,117.49,5874.5,Month-to-Month,Bank Transfer,1
9225,Male,33,17,31.65,538.05,Month-to-Month,Electronic Check,0
9226,Female,26,11,97.31,1070.41,One Year,Mailed Check,0
9227,Female,74,53,56.82,3011.46,One Year,Credit Card,0
9228,Male,70,50,106.53,5326.5,Month-to-Month,Credit Card,0
9229,Female,26,8,27.42,219.36,Month-to-Month,Bank Transfer,0
9230,Female,76,62,57.47,3563.14,Month-to-Month,Electronic Check,1
9231,Female,72,29,53.54,1552.66,Month-to-Month,Electronic Check,0
9232,Female,26,44,119.32,5250.08,One Year,Bank Transfer,0
9233,Female,29,45,118.55,5334.75,One Year,Bank Transfer,0
9234,Male,72,29,38.98,1130.42,One Year,Electronic Check,0
9235,Female,58,59,82.99,4896.41,Two Year,Credit Card,0
9236,Male,32,15,73.55,1103.25,Two Year,Credit Card,0
9237,Male,19,70,35.44,2480.8,Month-to-Month,Mailed Check,1
9238,Male,28,44,36.78,1618.32,Month-to-Month,Mailed Check,1
9239,Male,28,36,118.93,4281.48,Two Year,Electronic Check,0
9240,Male,25,57,65.27,3720.39,One Year,Credit Card,0
9241,Male,72,64,32.58,2085.12,Month-to-Month,Mailed Check,1
9242,Female,49,38,41.48,1576.24,One Year,Credit Card,0
9243,Female,23,17,46.83,796.11,Two Year,Credit Card,0
9244,Female,70,27,71.09,1919.43,Two Year,Electronic Check,0
9245,Male,37,17,53.55,910.35,Month-to-Month,Credit Card,0
9246,Female,56,63,65.5,4126.5,Two Year,Electronic Check,0
9247,Female,52,11,36.65,403.15,Two Year,Mailed Check,0
9248,Female,25,64,52.67,3370.88,Month-to-Month,Bank Transfer,1
9249,Male,67,39,27.03,1054.17,Two Year,Credit Card,0
9250,Female,66,2,108.97,217.94,Two Year,Bank Transfer,0
9251,Male,60,66,39.88,2632.08,Month-to-Month,Bank Transfer,0
9252,Female,51,54,95.69,5167.26,One Year,Electronic Check,0
9253,Male,74,29,54.96,1593.84,Month-to-Month,Credit Card,0
9254,Male,70,45,67.44,3034.8,One Year,Credit Card,0
9255,Male,76,31,49.13,1523.03,Two Year,Mailed Check,0
9256,Female,73,49,89.64,4392.36,Month-to-Month,Bank Transfer,1
9257,Female,36,9,104.45,940.05,Month-to-Month,Bank Transfer,1
9258,Male,24,27,48.63,1313.01,Two Year,Electronic Check,0
9259,Female,48,56,44.22,2476.32,Two Year,Credit Card,0
9260,Male,35,45,88.14,3966.3,Month-to-Month,Credit Card,0
9261,Male,57,43,39.52,1699.36,Two Year,Bank Transfer,0
9262,Female,31,22,83.98,1847.56,Month-to-Month,Mailed Check,0
9263,Female,56,33,29.44,971.52,Month-to-Month,Bank Transfer,0
9264,Female,77,27,82.01,2214.27,One Year,Credit Card,0
9265,Male,70,40,71.34,2853.6,One Year,Electronic Check,0
9266,Male,77,26,31.39,816.14,One Year,Electronic Check,0
9267,Female,76,45,84.91,3820.95,Month-to-Month,Electronic Check,0
9268,Male,53,45,64.66,2909.7,Month-to-Month,Credit Card,0
9269,Female,34,26,41.71,1084.46,Two Year,Credit Card,0
9270,Male,54,70,55.34,3873.8,Month-to-Month,Electronic Check,1
9271,Female,61,67,69.21,4637.07,Month-to-Month,Credit Card,0
9272,Female,26,6,29.16,174.96,Two Year,Mailed Check,0
9273,Male,75,28,115.76,3241.28,One Year,Electronic Check,0
9274,Female,37,67,86.56,5799.52,Month-to-Month,Mailed Check,0
9275,Female,62,13,30.25,393.25,Month-to-Month,Mailed Check,1
9276,Male,74,63,102.29,6444.27,Two Year,Credit Card,0
9277,Female,45,13,52.26,679.38,Two Year,Credit Card,0
9278,Male,67,1,79.68,79.68,Month-to-Month,Electronic Check,0
9279,Female,37,40,47.71,1908.4,One Year,Credit Card,0
9280,Male,58,37,93.34,3453.58,Month-to-Month,Mailed Check,0
9281,Female,53,31,92.3,2861.3,Two Year,Credit Card,1
9282,Female,70,17,75.2,1278.4,Month-to-Month,Electronic Check,1
9283,Female,44,9,44.09,396.81,One Year,Bank Transfer,0
9284,Female,25,64,45.37,2903.68,One Year,Bank Transfer,0
9285,Male,49,57,58.29,3322.53,One Year,Credit Card,0
9286,Male,18,13,34.5,448.5,Two Year,Bank Transfer,0
9287,Male,34,37,53.77,1989.49,Month-to-Month,Mailed Check,0
9288,Male,74,14,88.44,1238.16,Two Year,Bank Transfer,0
9289,Male,26,25,103.08,2577.0,Month-to-Month,Bank Transfer,0
9290,Male,37,57,53.26,3035.82,Month-to-Month,Mailed Check,1
9291,Male,62,71,43.36,3078.56,Month-to-Month,Electronic Check,0
9292,Female,49,42,103.26,4336.92,Month-to-Month,Bank Transfer,1
9293,Female,19,42,109.07,4580.94,Month-to-Month,Bank Transfer,0
9294,Female,49,47,61.0,2867.0,Two Year,Bank Transfer,0
9295,Female,62,44,22.69,998.36,One Year,Electronic Check,0
9296,Male,26,41,89.5,3669.5,Two Year,Credit Card,0
9297,Male,47,3,98.4,295.2,One Year,Credit Card,0
9298,Male,37,1,21.8,21.8,Month-to-Month,Electronic Check,0
9299,Female,55,11,79.5,874.5,Month-to-Month,Mailed Check,0
9300,Male,77,7,78.84,551.88,Two Year,Credit Card,0
9301,Female,18,12,57.87,694.44,Month-to-Month,Electronic Check,1
9302,Male,77,38,94.98,3609.24,Month-to-Month,Electronic Check,1
9303,Male,74,54,62.82,3392.28,Month-to-Month,Mailed Check,0
9304,Male,22,67,87.68,5874.56,Month-to-Month,Electronic Check,0
9305,Male,52,53,71.71,3800.63,One Year,Credit Card,0
9306,Female,53,32,44.85,1435.2,Month-to-Month,Credit Card,1
9307,Female,18,45,80.65,3629.25,One Year,Electronic Check,1
9308,Male,31,51,93.69,4778.19,Month-to-Month,Electronic Check,0
9309,Female,26,37,117.39,4343.43,One Year,Mailed Check,0
9310,Male,47,59,58.01,3422.59,Two Year,Mailed Check,0
9311,Male,41,54,26.45,1428.3,One Year,Bank Transfer,0
9312,Male,21,18,118.8,2138.4,Month-to-Month,Electronic Check,0
9313,Male,67,1,82.38,82.38,Month-to-Month,Bank Transfer,0
9314,Female,31,21,114.65,2407.65,Two Year,Bank Transfer,0
9315,Male,42,28,30.38,850.64,Month-to-Month,Bank Transfer,0
9316,Male,21,16,54.2,867.2,Month-to-Month,Bank Transfer,0
9317,Female,42,48,33.39,1602.72,Two Year,Credit Card,0
9318,Male,27,28,103.55,2899.4,Two Year,Mailed Check,0
9319,Female,52,22,108.03,2376.66,Two Year,Electronic Check,0
9320,Male,72,1,70.13,70.13,Two Year,Mailed Check,0
9321,Male,24,42,38.66,1623.72,Two Year,Mailed Check,0
9322,Male,59,70,32.71,2289.7,One Year,Mailed Check,0
9323,Male,30,3,78.82,236.46,Month-to-Month,Mailed Check,0
9324,Male,21,44,70.64,3108.16,Two Year,Mailed Check,0
9325,Male,67,27,89.48,2415.96,Two Year,Mailed Check,1
9326,Female,60,51,50.52,2576.52,Month-to-Month,Credit Card,0
9327,Male,74,24,60.24,1445.76,Month-to-Month,Mailed Check,1
9328,Female,53,20,22.14,442.8,Month-to-Month,Electronic Check,0
9329,Female,73,32,81.01,2592.32,Two Year,Electronic Check,0
9330,Male,31,13,62.31,810.03,One Year,Bank Transfer,0
9331,Female,35,43,111.98,4815.14,Month-to-Month,Bank Transfer,0
9332,Male,25,20,84.18,1683.6,Month-to-Month,Mailed Check,0
9333,Female,49,2,59.87,119.74,Two Year,Bank Transfer,0
9334,Male,44,68,46.36,3152.48,One Year,Bank Transfer,0
9335,Female,59,60,110.53,6631.8,Month-to-Month,Mailed Check,1
9336,Female,54,4,21.63,86.52,Month-to-Month,Bank Transfer,0
9337,Male,40,17,52.69,895.73,Month-to-Month,Electronic Check,1
9338,Female,24,1,114.35,114.35,Month-to-Month,Mailed Check,0
9339,Male,29,33,85.4,2818.2,One Year,Electronic Check,0
9340,Male,42,30,73.27,2198.1,One Year,Electronic Check,0
9341,Male,20,5,40.35,201.75,Month-to-Month,Credit Card,1
9342,Male,43,12,103.34,1240.08,One Year,Credit Card,0
9343,Male,21,32,40.42,1293.44,Month-to-Month,Bank Transfer,0
9344,Female,59,38,44.83,1703.54,Two Year,Electronic Check,0
9345,Female,53,17,39.19,666.23,Month-to-Month,Bank Transfer,0
9346,Female,32,58,35.81,2076.98,Month-to-Month,Mailed Check,0
9347,Male,49,40,115.33,4613.2,Month-to-Month,Electronic Check,0
9348,Female,46,24,80.2,1924.8,Month-to-Month,Bank Transfer,1
9349,Female,27,12,83.78,1005.36,Month-to-Month,Electronic Check,0
9350,Female,38,19,115.43,2193.17,Month-to-Month,Bank Transfer,0
9351,Female,79,29,43.06,1248.74,One Year,Mailed Check,0
9352,Female,71,52,20.59,1070.68,Month-to-Month,Credit Card,1
9353,Male,33,17,79.89,1358.13,Month-to-Month,Electronic Check,0
9354,Male,64,21,70.78,1486.38,Two Year,Bank Transfer,0
9355,Female,36,60,67.77,4066.2,Month-to-Month,Credit Card,0
9356,Male,46,20,26.19,523.8,One Year,Mailed Check,0
9357,Male,69,53,65.44,3468.32,Month-to-Month,Credit Card,0
9358,Female,68,63,48.76,3071.88,Month-to-Month,Mailed Check,1
9359,Female,35,57,47.46,2705.22,Month-to-Month,Bank Transfer,0
9360,Male,75,29,42.24,1224.96,Month-to-Month,Mailed Check,0
9361,Female,61,1,53.25,53.25,Two Year,Credit Card,0
9362,Male,74,59,55.31,3263.29,Month-to-Month,Bank Transfer,0
9363,Male,33,64,50.88,3256.32,One Year,Bank Transfer,0
9364,Female,18,72,117.88,8487.36,One Year,Electronic Check,0
9365,Male,65,71,113.27,8042.17,Month-to-Month,Bank Transfer,0
9366,Male,19,44,77.45,3407.8,One Year,Bank Transfer,0
9367,Male,73,48,118.11,5669.28,Month-to-Month,Bank Transfer,0
9368,Female,32,15,119.12,1786.8,One Year,Electronic Check,0
9369,Female,56,35,55.59,1945.65,Two Year,Mailed Check,0
9370,Female,45,23,64.52,1483.96,Month-to-Month,Credit Card,0
9371,Female,18,53,115.91,6143.23,Month-to-Month,Bank Transfer,1
9372,Male,22,45,80.86,3638.7,Month-to-Month,Credit Card,1
9373,Female,59,13,41.29,536.77,Month-to-Month,Credit Card,0
9374,Female,39,34,88.94,3023.96,Month-to-Month,Bank Transfer,1
9375,Female,70,38,40.57,1541.66,Two Year,Credit Card,0
9376,Female,53,70,53.94,3775.8,Month-to-Month,Mailed Check,0
9377,Male,63,68,42.76,2907.68,Month-to-Month,Credit Card,1
9378,Male,30,5,44.5,222.5,Month-to-Month,Credit Card,0
9379,Male,18,40,20.47,818.8,Month-to-Month,Electronic Check,0
9380,Female,33,70,108.07,7564.9,Month-to-Month,Mailed Check,1
9381,Female,72,21,49.6,1041.6,Month-to-Month,Credit Card,0
9382,Male,58,28,28.64,801.92,Month-to-Month,Bank Transfer,0
9383,Female,39,3,28.7,86.1,Month-to-Month,Credit Card,1
9384,Female,49,23,75.6,1738.8,One Year,Bank Transfer,0
9385,Male,33,72,119.29,8588.88,Two Year,Mailed Check,0
9386,Male,68,19,34.5,655.5,Month-to-Month,Mailed Check,0
9387,Female,32,50,29.96,1498.0,Two Year,Electronic Check,0
9388,Female,75,58,63.83,3702.14,Month-to-Month,Bank Transfer,1
9389,Female,63,20,76.33,1526.6,One Year,Bank Transfer,0
9390,Male,69,72,49.44,3559.68,Month-to-Month,Mailed Check,0
9391,Male,59,53,50.25,2663.25,Two Year,Bank Transfer,0
9392,Male,70,9,62.45,562.05,Two Year,Bank Transfer,0
9393,Male,29,4,51.41,205.64,One Year,Credit Card,0
9394,Female,77,41,111.53,4572.73,Two Year,Electronic Check,0
9395,Male,18,25,24.2,605.0,One Year,Credit Card,0
9396,Male,70,34,43.46,1477.64,Month-to-Month,Mailed Check,0
9397,Female,34,9,100.86,907.74,One Year,Bank Transfer,1
9398,Female,58,13,103.4,1344.2,Month-to-Month,Bank Transfer,0
9399,Female,72,9,31.16,280.44,Month-to-Month,Mailed Check,0
9400,Male,68,4,117.38,469.52,Month-to-Month,Bank Transfer,0
9401,Female,74,34,89.34,3037.56,One Year,Mailed Check,0
9402,Female,67,7,47.26,330.82,Month-to-Month,Electronic Check,0
9403,Male,45,15,65.6,984.0,One Year,Bank Transfer,0
9404,Male,24,38,49.71,1888.98,One Year,Credit Card,0
9405,Female,26,52,35.0,1820.0,Month-to-Month,Credit Card,0
9406,Male,39,7,49.12,343.84,Month-to-Month,Electronic Check,0
9407,Female,43,45,78.01,3510.45,Two Year,Mailed Check,0
9408,Female,70,59,102.6,6053.4,Two Year,Bank Transfer,0
9409,Male,29,21,56.35,1183.35,Month-to-Month,Bank Transfer,0
9410,Female,24,28,54.79,1534.12,Month-to-Month,Credit Card,1
9411,Male,63,3,66.8,200.4,Month-to-Month,Mailed Check,0
9412,Male,64,14,84.46,1182.44,Month-to-Month,Mailed Check,1
9413,Male,32,2,95.16,190.32,Month-to-Month,Bank Transfer,0
9414,Female,55,29,52.68,1527.72,Two Year,Bank Transfer,0
9415,Male,38,18,78.64,1415.52,Two Year,Credit Card,0
9416,Male,31,37,58.94,2180.78,Two Year,Mailed Check,0
9417,Female,19,45,91.64,4123.8,Month-to-Month,Bank Transfer,0
9418,Female,25,45,36.47,1641.15,Month-to-Month,Bank Transfer,0
9419,Female,62,24,45.69,1096.56,One Year,Credit Card,0
9420,Female,72,46,62.61,2880.06,One Year,Credit Card,0
9421,Male,23,12,108.94,1307.28,Month-to-Month,Bank Transfer,0
9422,Male,54,53,77.33,4098.49,One Year,Electronic Check,0
9423,Male,54,45,116.54,5244.3,One Year,Credit Card,0
9424,Female,74,32,30.33,970.56,One Year,Bank Transfer,0
9425,Female,50,18,66.02,1188.36,One Year,Electronic Check,0
9426,Male,58,13,61.91,804.83,One Year,Bank Transfer,0
9427,Female,23,4,80.02,320.08,Month-to-Month,Mailed Check,0
9428,Female,69,23,101.2,2327.6,One Year,Electronic Check,1
9429,Male,43,62,104.14,6456.68,Month-to-Month,Mailed Check,1
9430,Male,79,54,87.02,4699.08,Month-to-Month,Bank Transfer,1
9431,Female,56,55,84.15,4628.25,Month-to-Month,Electronic Check,0
9432,Female,58,69,114.9,7928.1,Month-to-Month,Mailed Check,0
9433,Female,54,40,58.37,2334.8,Two Year,Credit Card,0
9434,Male,31,14,103.28,1445.92,Month-to-Month,Electronic Check,1
9435,Male,54,28,112.15,3140.2,Two Year,Credit Card,0
9436,Male,25,72,69.15,4978.8,Month-to-Month,Credit Card,0
9437,Male,56,71,92.91,6596.61,Month-to-Month,Mailed Check,0
9438,Male,30,67,57.7,3865.9,One Year,Bank Transfer,0
9439,Female,30,29,35.89,1040.81,Month-to-Month,Mailed Check,1
9440,Female,57,61,78.65,4797.65,One Year,Bank Transfer,0
9441,Female,60,68,39.65,2696.2,Month-to-Month,Mailed Check,1
9442,Male,45,9,65.76,591.84,Two Year,Mailed Check,0
9443,Male,75,17,107.29,1823.93,Month-to-Month,Electronic Check,0
9444,Male,35,49,28.6,1401.4,One Year,Bank Transfer,0
9445,Female,74,63,23.04,1451.52,Month-to-Month,Credit Card,0
9446,Male,36,46,80.65,3709.9,One Year,Bank Transfer,0
9447,Male,55,13,53.11,690.43,One Year,Bank Transfer,0
9448,Female,49,45,61.79,2780.55,Month-to-Month,Mailed Check,1
9449,Male,39,53,60.57,3210.21,Month-to-Month,Credit Card,0
9450,Female,19,17,28.66,487.22,One Year,Electronic Check,0
9451,Male,77,47,20.36,956.92,Two Year,Mailed Check,0
9452,Male,30,62,109.84,6810.08,Month-to-Month,Electronic Check,1
9453,Female,40,50,41.78,2089.0,One Year,Electronic Check,0
9454,Female,42,43,62.61,2692.23,One Year,Bank Transfer,0
9455,Female,45,68,117.19,7968.92,One Year,Credit Card,0
9456,Female,75,72,102.68,7392.96,Two Year,Bank Transfer,0
9457,Female,28,28,30.79,862.12,One Year,Credit Card,0
9458,Female,50,45,70.85,3188.25,Two Year,Electronic Check,0
9459,Male,41,41,93.01,3813.41,One Year,Bank Transfer,0
9460,Male,19,36,89.84,3234.24,Month-to-Month,Electronic Check,0
9461,Female,47,33,96.08,3170.64,One Year,Mailed Check,0
9462,Male,34,25,65.75,1643.75,Two Year,Credit Card,0
9463,Female,57,19,37.59,714.21,Two Year,Electronic Check,0
9464,Male,51,47,66.49,3125.03,Month-to-Month,Electronic Check,1
9465,Female,55,33,84.79,2798.07,Month-to-Month,Credit Card,1
9466,Male,39,67,80.86,5417.62,One Year,Electronic Check,0
9467,Male,22,14,27.05,378.7,One Year,Mailed Check,0
9468,Male,65,33,26.5,874.5,Month-to-Month,Electronic Check,0
9469,Male,57,42,116.53,4894.26,Month-to-Month,Electronic Check,1
9470,Male,68,65,35.18,2286.7,One Year,Credit Card,0
9471,Female,33,47,49.45,2324.15,One Year,Credit Card,0
9472,Female,30,35,96.76,3386.6,Two Year,Mailed Check,0
9473,Female,43,32,60.97,1951.04,Two Year,Electronic Check,0
9474,Male,48,55,38.15,2098.25,Month-to-Month,Bank Transfer,0
9475,Female,69,54,66.72,3602.88,Two Year,Mailed Check,0
9476,Male,56,51,76.89,3921.39,One Year,Bank Transfer,0
9477,Male,65,59,65.28,3851.52,Two Year,Electronic Check,0
9478,Male,40,72,111.89,8056.08,Month-to-Month,Electronic Check,1
9479,Female,65,14,48.47,678.58,Month-to-Month,Credit Card,1
9480,Male,78,18,86.13,1550.34,One Year,Mailed Check,0
9481,Female,29,55,31.23,1717.65,Two Year,Bank Transfer,0
9482,Female,31,56,59.23,3316.88,Two Year,Electronic Check,0
9483,Male,73,49,94.1,4610.9,One Year,Electronic Check,0
9484,Male,35,60,42.48,2548.8,Month-to-Month,Credit Card,0
9485,Female,44,53,78.98,4185.94,One Year,Credit Card,0
9486,Female,45,71,35.34,2509.14,Two Year,Credit Card,0
9487,Female,35,6,30.27,181.62,One Year,Mailed Check,0
9488,Female,33,70,72.32,5062.4,One Year,Mailed Check,0
9489,Female,69,8,87.5,700.0,Month-to-Month,Electronic Check,0
9490,Female,33,15,31.34,470.1,One Year,Bank Transfer,0
9491,Male,30,26,111.78,2906.28,Month-to-Month,Mailed Check,0
9492,Female,75,39,42.58,1660.62,Two Year,Credit Card,0
9493,Female,46,3,32.0,96.0,One Year,Credit Card,0
9494,Female,26,57,40.27,2295.39,One Year,Mailed Check,0
9495,Female,43,10,36.96,369.6,Two Year,Electronic Check,1
9496,Male,45,3,29.07,87.21,Month-to-Month,Electronic Check,1
9497,Male,58,46,99.78,4589.88,Month-to-Month,Electronic Check,1
9498,Female,30,22,69.55,1530.1,One Year,Electronic Check,0
9499,Female,78,67,58.85,3942.95,Month-to-Month,Credit Card,0
9500,Female,53,65,115.06,7478.9,Month-to-Month,Mailed Check,1
9501,Male,26,19,57.1,1084.9,Two Year,Credit Card,0
9502,Male,64,62,36.7,2275.4,One Year,Bank Transfer,0
9503,Male,31,57,47.4,2701.8,Month-to-Month,Electronic Check,1
9504,Male,68,13,43.9,570.7,Month-to-Month,Electronic Check,0
9505,Male,29,16,69.87,1117.92,Month-to-Month,Bank Transfer,0
9506,Male,70,16,49.15,786.4,One Year,Bank Transfer,0
9507,Female,75,52,71.61,3723.72,Month-to-Month,Credit Card,0
9508,Male,74,41,86.93,3564.13,Two Year,Bank Transfer,0
9509,Male,49,48,97.73,4691.04,One Year,Electronic Check,1
9510,Female,55,39,91.02,3549.78,Month-to-Month,Bank Transfer,1
9511,Male,20,13,40.56,527.28,Month-to-Month,Credit Card,0
9512,Female,75,4,31.59,126.36,One Year,Bank Transfer,0
9513,Male,74,43,74.25,3192.75,Month-to-Month,Bank Transfer,0
9514,Female,71,46,39.89,1834.94,One Year,Credit Card,0
9515,Female,69,47,28.49,1339.03,Two Year,Credit Card,0
9516,Female,33,53,72.71,3853.63,Month-to-Month,Credit Card,0
9517,Female,79,25,52.68,1317.0,Month-to-Month,Electronic Check,1
9518,Female,37,41,95.61,3920.01,Two Year,Electronic Check,0
9519,Male,49,3,51.42,154.26,Month-to-Month,Bank Transfer,0
9520,Male,73,13,117.87,1532.31,Month-to-Month,Electronic Check,0
9521,Female,40,18,95.85,1725.3,Month-to-Month,Mailed Check,0
9522,Female,34,37,25.77,953.49,Two Year,Credit Card,0
9523,Female,33,43,70.89,3048.27,Two Year,Mailed Check,0
9524,Male,55,34,76.26,2592.84,Month-to-Month,Credit Card,0
9525,Female,25,55,89.53,4924.15,One Year,Bank Transfer,0
9526,Female,36,52,69.78,3628.56,Month-to-Month,Credit Card,0
9527,Female,47,36,68.34,2460.24,One Year,Electronic Check,0
9528,Female,74,54,56.79,3066.66,Month-to-Month,Bank Transfer,0
9529,Male,75,59,47.15,2781.85,Month-to-Month,Credit Card,1
9530,Female,51,52,114.62,5960.24,Two Year,Bank Transfer,0
9531,Female,31,19,51.76,983.44,Month-to-Month,Bank Transfer,1
9532,Male,39,12,26.34,316.08,Month-to-Month,Bank Transfer,1
9533,Female,61,11,36.73,404.03,Two Year,Mailed Check,0
9534,Female,34,48,105.73,5075.04,One Year,Electronic Check,0
9535,Male,77,16,78.66,1258.56,One Year,Bank Transfer,0
9536,Male,76,71,97.88,6949.48,Two Year,Electronic Check,0
9537,Male,32,47,100.88,4741.36,Month-to-Month,Credit Card,0
9538,Female,67,67,102.32,6855.44,Month-to-Month,Bank Transfer,0
9539,Female,65,31,75.06,2326.86,Month-to-Month,Electronic Check,0
9540,Male,49,8,37.71,301.68,Month-to-Month,Bank Transfer,0
9541,Male,30,61,34.82,2124.02,Month-to-Month,Mailed Check,1
9542,Male,38,44,77.4,3405.6,One Year,Credit Card,0
9543,Female,66,50,56.65,2832.5,Month-to-Month,Mailed Check,0
9544,Female,57,35,75.8,2653.0,Month-to-Month,Bank Transfer,0
9545,Male,50,61,69.85,4260.85,Month-to-Month,Electronic Check,0
9546,Female,78,55,80.22,4412.1,Month-to-Month,Bank Transfer,0
9547,Male,74,66,23.21,1531.86,One Year,Bank Transfer,0
9548,Female,75,14,23.28,325.92,Month-to-Month,Bank Transfer,1
9549,Female,44,4,92.16,368.64,Month-to-Month,Mailed Check,1
9550,Female,52,17,39.31,668.27,Two Year,Mailed Check,0
9551,Female,33,69,85.22,5880.18,One Year,Electronic Check,1
9552,Male,45,24,74.66,1791.84,One Year,Credit Card,0
9553,Female,51,49,118.18,5790.82,One Year,Credit Card,0
9554,Female,64,55,103.54,5694.7,One Year,Electronic Check,0
9555,Male,18,71,61.31,4353.01,Month-to-Month,Bank Transfer,0
9556,Female,58,23,81.64,1877.72,Month-to-Month,Credit Card,1
9557,Male,65,12,31.73,380.76,One Year,Mailed Check,0
9558,Male,48,11,58.64,645.04,Month-to-Month,Electronic Check,0
9559,Female,53,29,93.39,2708.31,Month-to-Month,Electronic Check,0
9560,Female,61,62,82.27,5100.74,Month-to-Month,Bank Transfer,1
9561,Male,50,53,68.45,3627.85,Month-to-Month,Credit Card,0
9562,Male,50,48,37.65,1807.2,Two Year,Credit Card,0
9563,Male,56,66,100.31,6620.46,Month-to-Month,Bank Transfer,1
9564,Female,35,48,47.32,2271.36,Month-to-Month,Electronic Check,1
9565,Male,40,59,102.05,6020.95,One Year,Electronic Check,0
9566,Male,77,71,81.16,5762.36,One Year,Electronic Check,0
9567,Male,40,57,57.27,3264.39,One Year,Electronic Check,0
9568,Female,32,3,24.06,72.18,Month-to-Month,Mailed Check,1
9569,Male,43,32,43.24,1383.68,Month-to-Month,Mailed Check,0
9570,Female,47,8,108.91,871.28,One Year,Electronic Check,0
9571,Female,42,30,101.8,3054.0,Month-to-Month,Electronic Check,0
9572,Male,62,15,77.49,1162.35,Month-to-Month,Electronic Check,0
9573,Female,33,55,66.63,3664.65,Two Year,Mailed Check,0
9574,Male,56,38,84.71,3218.98,Month-to-Month,Bank Transfer,0
9575,Female,65,15,66.62,999.3,Month-to-Month,Credit Card,0
9576,Female,62,30,84.43,2532.9,Month-to-Month,Mailed Check,0
9577,Male,31,46,50.74,2334.04,Month-to-Month,Electronic Check,0
9578,Male,34,64,103.85,6646.4,Month-to-Month,Electronic Check,0
9579,Male,29,26,90.19,2344.94,Month-to-Month,Electronic Check,0
9580,Female,46,67,53.0,3551.0,Month-to-Month,Electronic Check,0
9581,Female,49,36,103.07,3710.52,Month-to-Month,Bank Transfer,0
9582,Male,73,31,68.73,2130.63,Month-to-Month,Mailed Check,0
9583,Male,41,40,37.46,1498.4,One Year,Credit Card,0
9584,Female,69,46,27.77,1277.42,One Year,Electronic Check,0
9585,Female,30,42,89.96,3778.32,Month-to-Month,Bank Transfer,0
9586,Female,73,18,106.51,1917.18,Two Year,Bank Transfer,1
9587,Male,37,36,100.74,3626.64,One Year,Electronic Check,0
9588,Female,32,50,85.57,4278.5,One Year,Electronic Check,0
9589,Male,73,61,34.14,2082.54,Month-to-Month,Credit Card,0
9590,Female,70,40,29.4,1176.0,Two Year,Mailed Check,0
9591,Female,21,3,54.5,163.5,Two Year,Credit Card,0
9592,Male,71,7,105.49,738.43,Month-to-Month,Mailed Check,0
9593,Male,51,31,116.17,3601.27,One Year,Bank Transfer,0
9594,Male,45,65,44.14,2869.1,One Year,Bank Transfer,0
