CustomerID,Age,Gender,Tenure,MonthlySpend,TotalSpend,NumTransactions,ProductCategory,PaymentMethod,CustomerSupportCalls,CLV,Churn
CUST08669,18,Female,19,155.712,2643.26,51,Sports,Bank Transfer,1,7115.79,1
CUST08670,32,Male,12,198.912,1876.92,54,Home & Garden,PayPal,0,9147.85,0
CUST08671,29,Female,14,46.31,633.19,13,Groceries,Bank Transfer,1,1986.79,0
CUST08672,59,Female,101,48,3760.27,98,Home & Garden,Debit Card,10,1193.12,0
CUST08673,18,Female,1,46.38,46.83,0,Clothing,Credit Card,1,2330.14,1
CUST08674,34,Female,14,59.712,750.62,19,Electronics,Credit Card,2,2409.72,0
CUST08675,32,Female,20,66.348,1124.91,20,Electronics,PayPal,1,2787.51,1
CUST08676,31,Male,13,81.492,841.05,20,Books,Credit Card,0,2998.05,0
CUST08677,20,Female,21,88.044,1380.49,43,Electronics,PayPal,4,5879.11,1
CUST08678,22,Male,22,72.12,1348.3,32,Books,PayPal,2,4096.43,0
CUST08679,18,Female,11,19.97,207.02,3,Clothing,Debit Card,0,1265.46,1
CUST08680,26,Male,1,40.884,30.29,1,Groceries,Bank Transfer,1,2566.24,0
CUST08681,48,Female,14,131.82,1620.59,33,Sports,Bank Transfer,2,3846.64,1
CUST08682,18,Male,6,65.388,322.01,8,Electronics,Bank Transfer,0,3122.88,0
CUST08683,18,Male,12,64.008,651.15,12,Groceries,PayPal,1,3287.51,0
CUST08684,28,Female,8,43.81,352.65,5,Groceries,PayPal,0,1251.2,0
CUST08685,75,Female,4,45.03,193.69,4,Sports,Credit Card,0,188.75,0
CUST08686,30,Female,14,114.312,1084.7,25,Home & Garden,Credit Card,1,5088.84,0
CUST08687,18,Female,1,55.836,37.4,1,Clothing,Credit Card,0,3385.89,1
CUST08688,47,Female,35,38.42,1078.47,26,Books,PayPal,2,1770.86,1
CUST08689,19,Male,4,95.796,308.8,3,Clothing,Bank Transfer,1,4487.05,1
CUST08690,53,Female,2,62.57,134.51,1,Electronics,Credit Card,0,1107.74,1
CUST08691,35,Male,18,44.196,670.45,15,Sports,PayPal,1,2344.67,1
CUST08692,38,Male,9,79.188,443,7,Sports,Debit Card,0,2427.19,1
CUST08693,43,Female,18,33.85,559.51,11,Groceries,Credit Card,0,1348.7,1
CUST08694,51,Male,6,113.064,631.57,10,Home & Garden,Debit Card,1,3327.91,1
CUST08695,39,Male,0,110.892,0,0,Clothing,Bank Transfer,0,3801.82,1
CUST08696,35,Female,20,34.34,542.22,18,Home & Garden,Credit Card,1,2073.16,1
CUST08697,45,Male,66,43.91,2877.63,63,Home & Garden,Debit Card,4,1586.6,1
CUST08698,36,Male,15,142.872,1421.08,33,Electronics,Debit Card,1,3265.32,1
CUST08699,21,Male,3,177.672,444.3,13,Books,PayPal,0,5567.21,1
CUST08700,34,Female,32,44.33,1321.68,37,Sports,Credit Card,3,1716.68,1
CUST08701,19,Male,0,14.61,0,0,Electronics,Bank Transfer,0,897.44,1
CUST08702,30,Female,4,56.196,197.2,1,Sports,Debit Card,1,2456.07,1
CUST08703,28,Female,51,28.51,1214.07,30,Clothing,Bank Transfer,7,855.72,1
CUST08704,18,Female,6,79.728,409.25,11,Books,Debit Card,0,5112.24,1
CUST08705,66,Female,9,33.6,234.4,4,Books,Credit Card,0,475.72,1
CUST08706,34,Male,8,41.82,309.7,3,Electronics,PayPal,1,2034.16,0
CUST08707,25,Male,16,45.68,748.42,21,Sports,PayPal,1,2266.57,0
CUST08708,18,Female,13,86.652,1126.42,17,Clothing,Debit Card,0,4423.67,0
CUST08709,28,Male,20,78.156,1357.97,29,Books,Bank Transfer,2,2946.52,1
CUST08710,31,Female,12,38.92,431.26,15,Clothing,Bank Transfer,2,2062.59,1
CUST08711,38,Female,3,177.984,470.53,7,Clothing,Credit Card,0,8078.51,1
CUST08712,71,Male,39,36.58,1489.64,28,Home & Garden,Bank Transfer,5,175.01,0
CUST08713,49,Female,38,28.39,1072.04,30,Clothing,PayPal,2,786.32,0
CUST08714,22,Male,15,70.02,1041.54,17,Home & Garden,Debit Card,2,3334.73,0
CUST08715,42,Male,6,59.63,349.67,3,Groceries,PayPal,0,1780.21,1
CUST08716,36,Male,22,32.26,615.13,16,Sports,Bank Transfer,3,1551.74,0
CUST08717,37,Male,55,59.724,2939.61,49,Home & Garden,PayPal,5,2585.41,0
CUST08718,27,Male,39,103.896,3179.65,71,Groceries,PayPal,5,6027.93,0
CUST08719,20,Female,21,56.112,958.85,18,Books,Credit Card,0,2622.68,0
CUST08720,64,Female,44,36.11,1506.47,39,Home & Garden,Debit Card,3,590.45,1
CUST08721,44,Male,4,36.79,157.55,5,Groceries,Debit Card,0,1346.78,0
CUST08722,49,Female,37,29.69,1109.55,16,Electronics,PayPal,4,977.97,0
CUST08723,18,Female,51,56.988,2612.44,42,Books,Bank Transfer,8,2968.97,1
CUST08724,27,Male,1,109.632,99.53,0,Groceries,Credit Card,0,5516.59,0
CUST08725,18,Male,15,46.5,625.43,15,Books,Bank Transfer,0,3063.84,0
CUST08726,46,Female,42,97.36,4287.94,96,Sports,PayPal,5,2324.1,1
CUST08727,30,Male,9,58.41,567.23,13,Books,PayPal,0,2240.27,0
CUST08728,68,Male,15,35.82,459.41,18,Groceries,Credit Card,1,446.92,0
CUST08729,41,Female,18,99.876,1415.79,33,Sports,Bank Transfer,1,3341.98,0
CUST08730,43,Male,9,58.92,470.35,9,Home & Garden,Debit Card,0,2065.32,0
CUST08731,44,Female,15,41.14,589.3,17,Books,Debit Card,0,1882.67,1
CUST08732,18,Female,3,186.516,396.4,10,Sports,Credit Card,0,4261.81,0
CUST08733,30,Male,1,41.42,38.59,2,Home & Garden,Bank Transfer,0,2257.53,0
CUST08734,18,Male,7,166.908,831.43,18,Groceries,Credit Card,0,7776.26,0
CUST08735,48,Female,11,19.98,180.59,3,Home & Garden,PayPal,0,474.54,0
CUST08736,29,Female,29,104.148,2134.68,51,Clothing,Debit Card,4,5588.22,1
CUST08737,18,Male,31,28.49,816.31,13,Home & Garden,Credit Card,1,1771.47,0
CUST08738,18,Female,0,41.46,0,0,Clothing,Bank Transfer,0,2038.11,1
CUST08739,58,Male,89,26.51,2292.11,42,Home & Garden,Debit Card,5,324.45,0
CUST08740,39,Female,23,91.632,1830.27,35,Groceries,Bank Transfer,1,3344.16,0
CUST08741,18,Male,10,50.976,460.73,9,Home & Garden,Credit Card,0,2705.37,0
CUST08742,39,Male,2,101.04,177.18,2,Clothing,Credit Card,0,3413.15,0
CUST08743,33,Female,4,59.73,212.72,10,Sports,Debit Card,0,1703.4,0
CUST08744,33,Male,4,69.516,216.03,2,Clothing,PayPal,2,3493.67,0
CUST08745,33,Female,35,155.388,4865.08,90,Home & Garden,Bank Transfer,3,7305.92,1
CUST08746,24,Female,6,80.232,384.4,9,Sports,Debit Card,0,3080.7,0
CUST08747,47,Female,35,91.896,2771.4,45,Home & Garden,Credit Card,1,2381.02,0
CUST08748,33,Male,37,28.59,990.06,20,Groceries,Debit Card,2,1738.15,1
CUST08749,74,Female,21,58.52,1251.15,26,Electronics,Debit Card,4,371.83,0
CUST08750,45,Female,119,56,6794.78,152,Books,PayPal,10,1523.65,0
CUST08751,18,Male,3,74.544,169.65,4,Electronics,Credit Card,1,4077.24,0
CUST08752,47,Female,5,33.35,201.76,4,Groceries,Debit Card,0,915.08,1
CUST08753,47,Male,22,58.76,1200.6,23,Electronics,PayPal,1,2203.77,0
CUST08754,33,Male,4,62.292,186.52,4,Groceries,PayPal,0,2514.14,0
CUST08755,47,Male,8,65.39,563.51,14,Home & Garden,Debit Card,1,2119.08,0
CUST08756,36,Male,38,58.32,1972.21,39,Groceries,Bank Transfer,2,2389.3,1
CUST08757,57,Male,19,42.54,752.05,16,Groceries,PayPal,3,862.03,0
CUST08758,34,Female,16,36.95,548.43,14,Clothing,PayPal,3,1808.16,1
CUST08759,45,Male,36,78.048,1914.35,50,Home & Garden,Debit Card,3,2584.21,0
CUST08760,38,Female,0,82.332,0,0,Home & Garden,Credit Card,0,3693.69,1
CUST08761,43,Male,21,113.712,2065.6,40,Electronics,Bank Transfer,4,4034.62,0
CUST08762,35,Female,31,39.42,1193.67,28,Sports,PayPal,1,1399.45,1
CUST08763,21,Male,51,18.98,915.71,20,Home & Garden,Bank Transfer,5,730.66,0
CUST08764,36,Female,0,45.46,0,0,Groceries,Credit Card,0,1754.8,1
CUST08765,37,Male,15,62.784,839.9,11,Books,Credit Card,1,2477.76,1
CUST08766,24,Male,86,49.33,4021.08,87,Groceries,Debit Card,5,1875.84,0
CUST08767,67,Male,10,58.87,655.71,5,Groceries,Debit Card,0,847.54,0
CUST08768,33,Male,38,54.64,1614.11,48,Home & Garden,Credit Card,2,1812.28,0
CUST08769,35,Male,6,52.77,334.1,5,Groceries,Bank Transfer,0,1256.66,0
CUST08770,18,Male,33,76.62,2047.04,49,Groceries,Debit Card,1,4012.8,1
CUST08771,38,Female,23,38.84,1021.22,16,Books,Credit Card,0,1362.31,0
CUST08772,32,Female,4,64.488,189.7,2,Sports,PayPal,0,2783.84,1
CUST08773,43,Female,15,35.68,494.24,11,Books,Credit Card,1,1322.78,0
CUST08774,60,Male,8,31.56,241.48,5,Groceries,PayPal,1,718.54,0
CUST08775,36,Male,29,78.456,1823.71,41,Sports,Credit Card,2,4378.1,0
CUST08776,18,Male,19,163.98,2472.78,55,Clothing,Debit Card,3,9629.75,1
CUST08777,37,Female,17,61.512,913.46,10,Clothing,Credit Card,1,2349.28,0
CUST08778,20,Female,5,95.088,472.34,11,Home & Garden,Bank Transfer,0,4325.77,0
CUST08779,28,Female,44,101.688,4255.4,89,Sports,PayPal,8,4766.62,0
CUST08780,25,Male,25,57.588,1340.53,28,Home & Garden,Debit Card,2,2985.07,0
CUST08781,18,Male,17,64.548,637.89,19,Sports,Bank Transfer,2,2570.55,1
CUST08782,34,Female,50,18.73,860.42,20,Books,Credit Card,2,1079.75,0
CUST08783,38,Male,1,61.18,58.72,0,Clothing,Debit Card,0,1882.3,0
CUST08784,25,Male,18,99.54,1395.1,28,Sports,Credit Card,0,3767.43,1
CUST08785,33,Female,18,69.96,991.4,17,Home & Garden,PayPal,2,2949.87,0
CUST08786,25,Male,6,21.17,110.92,3,Electronics,PayPal,0,1345.06,1
CUST08787,53,Female,2,38.49,82.89,3,Clothing,PayPal,1,1014.32,0
CUST08788,37,Male,10,29.46,302.19,4,Home & Garden,Credit Card,2,1366.15,0
CUST08789,38,Female,12,45.98,571.58,3,Home & Garden,Credit Card,2,1524.46,0
CUST08790,21,Female,0,102.18,0,0,Sports,Debit Card,0,3663.51,1
CUST08791,51,Male,31,33.94,1252.66,28,Groceries,Credit Card,3,805.45,0
CUST08792,33,Male,28,109.248,2249.74,39,Clothing,PayPal,3,3055.95,1
CUST08793,18,Male,3,64.86,154.99,3,Sports,PayPal,0,3291.64,0
CUST08794,32,Male,1,72.732,54.66,1,Home & Garden,Bank Transfer,0,2892.47,1
CUST08795,65,Female,38,91.02,3652.29,74,Clothing,Credit Card,6,1304.66,0
CUST08796,52,Female,14,66.67,891.85,13,Electronics,Bank Transfer,2,2187.42,0
CUST08797,24,Male,12,71.544,730.65,14,Sports,PayPal,1,3544.11,1
CUST08798,41,Male,27,19.35,553.87,9,Books,Credit Card,0,827.53,0
CUST08799,32,Male,1,143.292,145.42,4,Sports,Credit Card,0,6600.14,1
CUST08800,20,Female,47,54.996,2261.49,54,Books,Bank Transfer,2,2492.99,0
CUST08801,44,Male,25,32.17,907.18,11,Groceries,Debit Card,1,1426.13,0
CUST08802,18,Female,42,132.276,4684.33,77,Groceries,PayPal,5,5864.5,1
CUST08803,48,Female,6,47.82,310.37,10,Clothing,Debit Card,0,1696.33,1
CUST08804,34,Male,35,73.848,2037.63,42,Home & Garden,PayPal,1,3017.83,1
CUST08805,58,Male,14,120.168,1480.51,30,Groceries,Bank Transfer,0,2708.96,1
CUST08806,47,Male,9,85.32,651.54,13,Sports,Bank Transfer,2,2861.78,1
CUST08807,23,Female,22,133.992,2148.78,47,Clothing,Bank Transfer,1,7820.96,1
CUST08808,28,Female,1,17.9,18.18,2,Sports,Debit Card,0,782.03,1
CUST08809,21,Male,10,97.248,819.25,16,Home & Garden,Bank Transfer,1,4329.06,1
CUST08810,66,Male,62,41.08,2578.16,45,Books,PayPal,4,513.44,1
CUST08811,20,Male,41,39.99,1917.18,39,Clothing,Debit Card,2,2158.74,1
CUST08812,40,Male,39,40.99,1660.25,39,Clothing,Bank Transfer,4,1823.93,1
CUST08813,80,Female,20,100.63,2382.19,41,Groceries,Debit Card,3,0,1
CUST08814,20,Female,16,206.508,2663.09,47,Sports,PayPal,2,12575.33,1
CUST08815,18,Male,4,89.292,265.25,5,Books,PayPal,0,3477.27,1
CUST08816,18,Male,42,60.036,2314.27,30,Books,Debit Card,3,3394.88,1
CUST08817,55,Male,36,19.23,730.71,16,Sports,PayPal,3,623.14,1
CUST08818,35,Male,12,35.55,431.45,10,Sports,Debit Card,3,1398.65,0
CUST08819,25,Female,72,20.68,1631.42,33,Electronics,Bank Transfer,6,707.34,0
CUST08820,35,Male,31,30.24,861.73,15,Groceries,PayPal,3,1448.24,1
CUST08821,34,Female,4,67.416,211.43,4,Books,Bank Transfer,0,2518.84,0
CUST08822,58,Female,1,46.04,46.43,1,Home & Garden,PayPal,0,926.53,0
CUST08823,18,Female,31,37.36,954.23,30,Clothing,PayPal,1,1897.59,0
CUST08824,53,Male,6,20.45,129.04,3,Books,Credit Card,0,674.22,0
CUST08825,27,Male,48,58.08,2150.46,35,Books,Credit Card,8,2847.37,0
CUST08826,28,Male,10,15.46,144.73,1,Home & Garden,PayPal,1,301.71,0
CUST08827,44,Male,5,51.51,249.91,1,Home & Garden,Debit Card,1,1824.21,1
CUST08828,51,Female,33,26.14,658.36,13,Books,Credit Card,2,726.85,0
CUST08829,24,Female,2,20.66,30.01,0,Books,Debit Card,0,857.79,0
CUST08830,29,Male,18,73.02,1112.82,24,Clothing,Debit Card,1,2883.65,1
CUST08831,73,Female,6,83.61,458.17,6,Electronics,PayPal,0,746.16,0
CUST08832,37,Male,2,36.24,72.91,0,Sports,Debit Card,0,1683.79,0
CUST08833,44,Male,110,75.708,6289.2,136,Books,PayPal,7,2361.69,1
CUST08834,22,Male,4,69.12,228.9,5,Clothing,Credit Card,1,3482.26,0
CUST08835,30,Male,30,98.7,2142.61,47,Sports,Debit Card,4,4121.72,0
CUST08836,18,Female,24,80.436,1586.93,20,Books,Bank Transfer,2,2589.56,0
CUST08837,37,Male,8,95.868,567.1,8,Electronics,Debit Card,1,3273.24,1
CUST08838,25,Female,11,36.52,402.42,7,Electronics,PayPal,1,1567.58,0
CUST08839,31,Female,15,44.37,636.29,18,Home & Garden,Credit Card,2,2302.02,0
CUST08840,39,Female,12,21.24,289.7,6,Sports,Credit Card,1,684.32,1
CUST08841,37,Female,54,117.012,5531.37,96,Clothing,PayPal,7,4131.83,0
CUST08842,29,Male,3,40.36,128.27,1,Sports,Credit Card,0,2199.16,0
CUST08843,42,Female,4,235.62,706.38,15,Clothing,Debit Card,1,7830.79,0
CUST08844,52,Male,51,164.82,7852.22,149,Electronics,Bank Transfer,4,5854.59,0
CUST08845,25,Male,3,42.72,125.58,3,Clothing,Bank Transfer,0,2237.63,1
CUST08846,25,Male,18,72.636,1015.07,19,Home & Garden,Debit Card,1,3806.48,0
CUST08847,47,Female,26,41.52,997.99,21,Clothing,Credit Card,4,1643.5,1
CUST08848,59,Male,5,19.77,104.25,1,Sports,Credit Card,0,287.37,0
CUST08849,28,Female,37,148.932,4157.63,94,Clothing,Bank Transfer,0,5016.32,1
CUST08850,35,Female,41,113.772,3575.56,93,Sports,Credit Card,1,3788.82,0
CUST08851,18,Female,41,36.26,1421.45,28,Electronics,PayPal,3,1881.25,0
CUST08852,22,Female,20,31.61,637.67,5,Electronics,PayPal,0,1820.47,1
CUST08853,52,Female,26,161.64,3399.32,74,Books,Credit Card,0,3596.77,0
CUST08854,18,Female,27,38.12,1292.16,22,Books,PayPal,1,2147.74,0
CUST08855,36,Female,1,103.02,83.69,3,Groceries,PayPal,0,3189.69,0
CUST08856,21,Male,8,93.144,694.27,16,Groceries,PayPal,1,4743.53,0
CUST08857,18,Male,45,76.74,3341.54,50,Electronics,Debit Card,3,4539.3,0
CUST08858,42,Female,7,111.204,655.37,17,Books,PayPal,1,4440.74,0
CUST08859,45,Male,59,46.78,2892.7,63,Electronics,Credit Card,1,1353.97,0
CUST08860,32,Male,2,39.22,79.69,1,Groceries,PayPal,0,1792.96,0
CUST08861,41,Male,3,45.73,146.23,6,Electronics,Debit Card,0,1751.4,0
CUST08862,29,Male,18,30.44,590.79,14,Electronics,Credit Card,0,1130.44,0
CUST08863,30,Male,9,66.408,655.32,13,Groceries,Credit Card,2,2343.51,0
CUST08864,35,Female,36,46.13,1655.86,26,Electronics,Bank Transfer,6,1936.8,1
CUST08865,48,Female,0,92.208,0,0,Groceries,Bank Transfer,0,3159.06,1
CUST08866,38,Male,26,38.49,1164.68,11,Sports,Debit Card,0,1596.43,0
CUST08867,19,Male,0,111.42,0,0,Books,Credit Card,0,6012.88,1
CUST08868,39,Male,14,81.312,1159.91,19,Electronics,Debit Card,0,3012.04,0
CUST08869,18,Male,36,76.584,2073.13,47,Groceries,Bank Transfer,5,4737.99,0
CUST08870,18,Male,13,88.152,793.14,23,Sports,Bank Transfer,0,3213.19,1
CUST08871,30,Male,50,118.08,4571.49,120,Electronics,PayPal,6,3500.55,0
CUST08872,25,Female,35,52.68,1597.53,33,Clothing,Credit Card,5,2483.04,1
CUST08873,32,Female,34,104.388,3542.48,54,Electronics,Credit Card,5,3209.46,0
CUST08874,35,Male,1,92.484,86.47,3,Clothing,Bank Transfer,0,3589.52,0
CUST08875,18,Male,14,93.744,1293.09,13,Books,PayPal,1,4268.68,1
CUST08876,20,Male,20,77.028,1355.23,31,Clothing,PayPal,2,4878.28,0
CUST08877,37,Female,3,90.036,232.88,10,Sports,Debit Card,0,3063.94,0
CUST08878,44,Male,19,25.03,445.22,8,Clothing,PayPal,2,893.94,1
CUST08879,47,Female,40,66.06,2550.51,40,Sports,PayPal,6,2367.52,0
CUST08880,38,Female,39,107.484,2978.64,96,Electronics,PayPal,2,3751.19,1
CUST08881,19,Female,61,97.62,4450.56,100,Books,PayPal,2,3076.7,0
CUST08882,54,Male,2,127.032,201.54,7,Electronics,PayPal,0,3616.72,0
CUST08883,44,Female,175,71.06,13384.24,255,Clothing,PayPal,12,2196.11,1
CUST08884,20,Female,23,30.6,652.9,13,Sports,PayPal,1,1045.98,0
CUST08885,19,Male,3,48.72,130.62,3,Groceries,Debit Card,0,2685.47,0
CUST08886,36,Female,0,98.796,0,0,Groceries,Debit Card,0,3719.43,1
CUST08887,43,Male,19,55.548,852.88,13,Home & Garden,PayPal,2,2392.04,0
CUST08888,41,Female,8,58.51,456.04,9,Groceries,PayPal,1,2267.11,0
CUST08889,18,Male,8,62.484,408.44,5,Sports,Credit Card,0,3211.9,1
CUST08890,26,Female,3,43.584,115.82,2,Electronics,Debit Card,1,2461.25,1
CUST08891,28,Female,9,74.052,517.48,10,Sports,Credit Card,0,3000.05,1
CUST08892,42,Female,38,105.036,3547.07,62,Groceries,PayPal,5,4305.76,1
CUST08893,33,Male,25,120.816,2104.23,70,Books,PayPal,3,5006.6,1
CUST08894,39,Female,35,22.8,877.31,13,Groceries,Credit Card,5,959,1
CUST08895,63,Female,59,73.31,3696.73,84,Books,Bank Transfer,2,1075.36,1
CUST08896,32,Male,7,27.95,196.35,2,Clothing,Bank Transfer,1,1521.17,1
CUST08897,37,Female,4,33.16,117.92,3,Clothing,Bank Transfer,0,1311.53,1
CUST08898,35,Female,25,39.38,902.38,21,Electronics,PayPal,1,1153.52,0
CUST08899,20,Female,7,35.97,207.68,5,Home & Garden,Credit Card,0,1658.32,1
CUST08900,30,Male,12,35.54,429.22,9,Sports,PayPal,2,1916.8,1
CUST08901,38,Male,5,47.31,202.42,11,Groceries,Debit Card,0,1707.84,1
CUST08902,40,Male,4,55.79,230,5,Groceries,PayPal,0,1951.35,0
CUST08903,39,Male,31,88.704,2605.96,54,Electronics,PayPal,4,2736.43,0
CUST08904,38,Male,5,66.516,243.57,9,Books,Bank Transfer,1,2474.91,0
CUST08905,18,Female,33,48.192,1166.07,27,Home & Garden,Credit Card,2,2866.51,0
CUST08906,25,Male,18,46.848,712.78,13,Groceries,PayPal,0,2343.76,1
CUST08907,51,Female,54,60,2967.63,59,Home & Garden,Debit Card,1,1399.87,0
CUST08908,58,Female,9,27.31,244.59,0,Home & Garden,Credit Card,2,698.77,0
CUST08909,19,Female,15,112.404,1476.58,29,Electronics,PayPal,1,5931.24,0
CUST08910,34,Female,18,29.7,543.23,16,Books,Credit Card,1,1313.85,0
CUST08911,50,Female,23,170.352,3535.77,69,Clothing,Credit Card,2,2673.43,0
CUST08912,47,Male,46,47.51,2324.53,42,Groceries,Debit Card,5,1669.27,1
CUST08913,26,Male,72,100.248,6331.96,112,Clothing,PayPal,5,5261.68,1
CUST08914,39,Male,53,21.6,1161.42,20,Groceries,Credit Card,6,554.83,1
CUST08915,33,Male,31,45.07,1236.93,31,Clothing,Bank Transfer,4,1941.29,1
CUST08916,56,Female,51,36.01,1642.71,25,Sports,Debit Card,3,1045.35,0
CUST08917,18,Male,7,148.536,813.33,16,Groceries,Debit Card,1,6667.65,1
CUST08918,45,Female,32,104.928,2798.02,66,Home & Garden,Debit Card,1,2406.15,0
CUST08919,25,Male,34,28.99,1117.7,15,Electronics,Debit Card,2,1625.74,1
CUST08920,21,Male,1,43.31,38.47,0,Home & Garden,PayPal,0,2007.16,1
CUST08921,26,Female,23,70.152,954.77,25,Clothing,Bank Transfer,2,3634.43,0
CUST08922,48,Male,74,78.24,5300.04,94,Home & Garden,PayPal,3,2425.43,1
CUST08923,45,Male,1,29.4,26.97,2,Books,Bank Transfer,0,1192.06,0
CUST08924,33,Male,2,47.63,88.15,3,Sports,PayPal,0,1591.26,1
CUST08925,80,Female,0,39.99,0,0,Books,Credit Card,0,0,0
CUST08926,36,Female,68,40.77,2856.18,55,Books,Debit Card,6,2251.36,0
CUST08927,21,Female,53,35.43,1939.92,36,Home & Garden,Credit Card,3,2216.36,1
CUST08928,43,Female,6,77.388,370.48,8,Electronics,Debit Card,0,2720.79,0
CUST08929,20,Female,13,36.576,487.22,5,Clothing,Bank Transfer,0,2747.46,0
CUST08930,44,Female,25,25.79,604.93,12,Groceries,Debit Card,3,749.8,0
CUST08931,61,Female,12,55.44,720.69,19,Electronics,Bank Transfer,0,978,0
CUST08932,18,Female,33,65.304,1535.27,40,Books,Debit Card,0,2864.46,1
CUST08933,45,Male,29,46.55,1341.18,26,Home & Garden,Debit Card,3,1456.25,0
CUST08934,25,Female,21,83.568,1270.41,25,Clothing,Debit Card,2,4462.98,1
CUST08935,18,Male,29,95.664,2206.67,46,Sports,Credit Card,2,4206.88,0
CUST08936,35,Male,7,149.64,1029.07,24,Groceries,Debit Card,0,6997.13,0
CUST08937,29,Male,25,89.316,2210.39,25,Home & Garden,Debit Card,1,4954.16,0
CUST08938,18,Female,45,81.864,3359.1,72,Sports,Bank Transfer,8,4264.59,1
CUST08939,32,Female,3,75.324,151.1,3,Books,Bank Transfer,0,3148.32,1
CUST08940,67,Female,41,43.8,1922.24,33,Sports,PayPal,1,634.59,1
CUST08941,54,Male,11,24.47,268.92,9,Clothing,Debit Card,0,560.99,0
CUST08942,37,Female,8,39.66,301.96,4,Sports,PayPal,0,1298.59,1
CUST08943,41,Female,45,43.06,2316.2,55,Groceries,Credit Card,4,1921.1,0
CUST08944,19,Female,45,47.988,1825.84,43,Home & Garden,Bank Transfer,7,2396.85,0
CUST08945,20,Female,10,56.256,472.28,12,Books,PayPal,1,2605.51,0
CUST08946,41,Male,19,30.01,599.16,9,Groceries,Debit Card,2,1254.97,0
CUST08947,38,Male,34,31.59,825.24,22,Books,PayPal,1,981.2,0
CUST08948,37,Male,38,36.47,1610.71,31,Groceries,Debit Card,5,1125.71,0
CUST08949,29,Female,13,100.98,1139.63,26,Clothing,Credit Card,0,3057.63,0
CUST08950,18,Female,6,45.42,229.7,4,Clothing,Credit Card,1,2818.03,0
CUST08951,50,Female,47,32.58,1632.4,32,Books,Debit Card,4,999.79,0
CUST08952,21,Male,1,157.884,145.75,1,Home & Garden,Credit Card,0,8210.95,0
CUST08953,31,Male,45,33.47,1331.04,39,Home & Garden,Bank Transfer,5,1893.36,0
CUST08954,67,Male,26,50.79,1549.17,24,Clothing,PayPal,2,716.11,0
CUST08955,36,Female,12,81.432,832.18,17,Home & Garden,Bank Transfer,0,2706.25,0
CUST08956,36,Male,23,44.19,1047.97,14,Home & Garden,Credit Card,4,2241.96,1
CUST08957,39,Female,1,40.08,43.13,2,Sports,Debit Card,0,2174.7,1
CUST08958,18,Female,22,84.864,1400.99,32,Electronics,Credit Card,0,5604.62,0
CUST08959,77,Female,46,17.08,781.72,21,Home & Garden,PayPal,1,63.69,0
CUST08960,47,Male,15,102.348,1200.25,29,Sports,Debit Card,1,3012.67,1
CUST08961,29,Male,3,22.65,61.87,1,Home & Garden,Credit Card,0,1686.36,1
CUST08962,44,Male,9,84.024,604.64,9,Books,Bank Transfer,1,2335.75,1
CUST08963,27,Male,4,115.752,379.13,9,Clothing,Debit Card,0,3822.34,1
CUST08964,18,Male,60,60.924,3252.52,72,Books,Credit Card,5,2354.1,1
CUST08965,32,Male,0,85.848,0,0,Groceries,Debit Card,0,3738.03,1
CUST08966,54,Female,0,44.91,0,0,Sports,Credit Card,0,1164.39,0
CUST08967,29,Female,2,35.54,69.68,4,Groceries,Bank Transfer,0,1924.17,0
CUST08968,35,Male,0,72.048,0,0,Home & Garden,PayPal,0,3224.36,1
CUST08969,39,Male,53,51.996,2255.53,38,Clothing,PayPal,5,2378.91,1
CUST08970,55,Male,3,36.27,103.87,1,Books,Credit Card,0,1299.16,1
CUST08971,18,Female,7,37.4,253,4,Home & Garden,Debit Card,0,1615.28,0
CUST08972,45,Female,0,103.44,0,0,Groceries,PayPal,0,2739.33,0
CUST08973,43,Female,5,136.656,675.09,10,Clothing,Bank Transfer,0,4430.36,0
CUST08974,18,Female,59,86.832,4356.08,75,Clothing,PayPal,7,4276.72,1
CUST08975,46,Female,23,39.67,857.71,18,Clothing,Bank Transfer,1,1260.47,0
CUST08976,49,Female,20,33.84,675.66,20,Home & Garden,PayPal,2,1131.85,0
CUST08977,53,Male,19,54.02,805.5,20,Groceries,Debit Card,2,1162.41,1
CUST08978,34,Female,65,58.188,3021.76,64,Electronics,Bank Transfer,6,2815.2,0
CUST08979,18,Male,4,48.648,140.27,3,Sports,Bank Transfer,0,3143.09,1
CUST08980,18,Male,16,66.264,875.97,19,Books,PayPal,1,3208.21,1
CUST08981,19,Female,0,53.22,0,0,Electronics,Debit Card,0,2943.91,1
CUST08982,66,Male,15,37.11,511.46,12,Books,Bank Transfer,2,455.06,1
CUST08983,34,Female,11,36.89,413.84,5,Electronics,Credit Card,2,1619.42,0
CUST08984,22,Male,9,47.616,331.66,9,Home & Garden,Debit Card,1,2418.81,1
CUST08985,34,Female,64,47.064,2290.1,37,Home & Garden,Bank Transfer,7,2562.73,1
CUST08986,54,Female,3,57.78,138.57,2,Books,Bank Transfer,0,1494.89,1
CUST08987,36,Female,1,155.736,118.85,4,Home & Garden,Credit Card,0,6732.6,0
CUST08988,38,Female,11,45.06,420.15,10,Groceries,Bank Transfer,1,2207.14,1
CUST08989,54,Female,2,26.22,54.94,0,Clothing,Debit Card,0,635.45,1
CUST08990,39,Male,51,82.416,3994.63,79,Clothing,Bank Transfer,5,3011.18,1
